,0-0,1-0,2-0,3-0,4-0,5-0,6-0,0-1,1-1,2-1,3-1,4-1,5-1,6-1,0-2,1-2,2-2,3-2,4-2,5-2,6-2,0-3,1-3,2-3,3-3,4-3,5-3,6-3,0-4,1-4,2-4,3-4,4-4,5-4,6-4,0-5,1-5,2-5,3-5,4-5,5-5,6-5,0-6,1-6,2-6,3-6,4-6,5-6,6-6,0-7,1-7,2-7,3-7,4-7,5-7,6-7,0-8,1-8,2-8,3-8,4-8,5-8,6-8,0-9,1-9,2-9,3-9,4-9,5-9,6-9,0-10,1-10,2-10,3-10,4-10,5-10,6-10,0-11,1-11,2-11,3-11,4-11,5-11,6-11,0-12,1-12,2-12,3-12,4-12,5-12,6-12,0-13,1-13,2-13,3-13,4-13,5-13,6-13,0-14,1-14,2-14,3-14,4-14,5-14,6-14,0-15,1-15,2-15,3-15,4-15,5-15,6-15,0-16,1-16,2-16,3-16,4-16,5-16,6-16,0-17,1-17,2-17,3-17,4-17,5-17,6-17,0-18,1-18,2-18,3-18,4-18,5-18,6-18,0-19,1-19,2-19,3-19,4-19,5-19,6-19,0-20,1-20,2-20,3-20,4-20,5-20,6-20,0-21,1-21,2-21,3-21,4-21,5-21,6-21,0-22,1-22,2-22,3-22,4-22,5-22,6-22,0-23,1-23,2-23,3-23,4-23,5-23,6-23,latitude,longitude,altitude
00262 - ROND POINT CHEMIN DE BORDEROUGE,0.426575410038,0.394633779438,0.343777511004,0.346055088702,0.367021881216,0.413146167558,0.353691771173,0.425582920596,0.398887639045,0.323817394135,0.364063046343,0.37615709934,0.420776827618,0.364417596444,0.429913834046,0.404203827125,0.322485134405,0.379712418301,0.39061813066,0.42108804306,0.373287671233,0.445102703585,0.412874353722,0.323583338726,0.372897603486,0.394297949065,0.426219676385,0.375888480392,0.439883387408,0.409513267673,0.326056801618,0.35720098675,0.39433083677,0.433722708942,0.405261221486,0.427762826263,0.395827475972,0.356024388554,0.3691774832,0.390618992695,0.43223254214,0.415234130182,0.42835334826,0.413788342834,0.353530693323,0.375100903575,0.401467253568,0.443455813698,0.413128320873,0.399298792365,0.408821034775,0.371856652265,0.376283846872,0.395164440278,0.443061840121,0.421377097848,0.372734204793,0.390609364596,0.369522646932,0.335841093194,0.381986928105,0.423104854477,0.415794035655,0.34681082835,0.357400431437,0.332786206489,0.320301291248,0.38332170813,0.427528661738,0.411589008363,0.345547675335,0.34083838108,0.345463837112,0.325436841403,0.375274591164,0.406094631585,0.414768019884,0.343234004128,0.345226748107,0.339680224707,0.334432171704,0.369256172414,0.417829957772,0.380227529608,0.340800033093,0.32836588981,0.356135214267,0.357176353352,0.367754205507,0.423857588042,0.387242332831,0.328035775714,0.337441643324,0.331521234086,0.348739495798,0.379668049793,0.420992714026,0.395612343298,0.335968066581,0.33678342338,0.319161485733,0.335924159454,0.38764330869,0.394240788103,0.394670688788,0.336483754173,0.335850282142,0.304077863029,0.333190627051,0.383350395044,0.381486599114,0.378003078364,0.338798934208,0.316148120657,0.288177027917,0.332069178838,0.379176470588,0.37935631533,0.380606265495,0.339068307061,0.329396910279,0.298002467386,0.331323324309,0.38249789163,0.369224112409,0.390489976751,0.368692560038,0.320464277665,0.333409332725,0.342334594657,0.364233193277,0.364447167756,0.396841720371,0.376767440044,0.340969952796,0.346272922124,0.342993291296,0.379580999066,0.368601819813,0.40489722459,0.374862745098,0.342971648119,0.358746311464,0.343416946358,0.388297400408,0.389833537582,0.40426404264,0.375156075502,0.360290888424,0.364697394109,0.364641139475,0.40508155214,0.372765189085,0.414419197282,0.375870718658,0.365700483092,0.386005382545,0.358710740934,0.407196045914,0.387039092367,0.411337918252,0.393110245375,0.362702839757,0.403985333971,0.362100497691,0.442755379305,0.392393101819,0.417489993413,43.64265,1.45632,137.459884643555
00153 - BOURGES MAUNOURY,0.752071795997,0.839753940792,0.829251647111,0.801107480029,0.740391652156,0.749747121071,0.709217476945,0.781629905292,0.851407229558,0.846761677644,0.812627655229,0.749575858712,0.760377976448,0.742201426025,0.789197337179,0.859684614587,0.85970218276,0.823567559319,0.786277440722,0.777228538474,0.733590025669,0.79607587611,0.860835417843,0.841816595216,0.821221872973,0.804279702749,0.805053279418,0.758390601685,0.79168996119,0.866204762235,0.843516091805,0.824796770047,0.82052771726,0.807968193294,0.754773611358,0.761484722094,0.844418813277,0.828324675641,0.798172797099,0.81774861339,0.801267973856,0.766208784509,0.757287986611,0.81919579426,0.803609360411,0.779911251011,0.811342091984,0.809431210501,0.776226975639,0.695437770054,0.750010971113,0.74909016637,0.687873842377,0.769882697106,0.823692132455,0.779031907966,0.608710926319,0.649202368621,0.653617766091,0.583472329796,0.673035025976,0.8088219148,0.765322973161,0.593680591354,0.580509956866,0.621698985967,0.564464901787,0.644833638584,0.800146165237,0.754577606236,0.564879052396,0.515267716282,0.593376926416,0.527433426886,0.610561673526,0.763133959664,0.73784275214,0.541862643292,0.526351892958,0.561328259374,0.482309590503,0.595457422343,0.714166724609,0.700347837017,0.524758731618,0.533345611848,0.523082277436,0.500105390415,0.588867021406,0.700325658719,0.688100067613,0.534373952572,0.52574923682,0.498231835313,0.501872127056,0.602823259888,0.666723206007,0.688134654092,0.531212479767,0.532936898065,0.532589550972,0.536644345238,0.60548928196,0.633124416433,0.671806469298,0.534874906247,0.535141726351,0.536889254536,0.558180249233,0.645176012859,0.611581314298,0.652030917789,0.571049142928,0.537554387065,0.580223487244,0.552537890156,0.622337579398,0.595426682914,0.659461562403,0.615184178246,0.542003805742,0.587176460564,0.577674675107,0.655051090071,0.599794418262,0.660006393862,0.675728638834,0.627963275474,0.671423599025,0.621069024042,0.705637549845,0.627361978311,0.686751725612,0.693815412875,0.738837177453,0.721665300633,0.671093319542,0.738580450907,0.653499365755,0.700856129165,0.736714951263,0.753863431475,0.733499033416,0.669716415978,0.727721088435,0.677341331269,0.722457184628,0.753144687478,0.74734063666,0.745207887076,0.684722851796,0.713636982571,0.66926916221,0.731643907563,0.765676371559,0.764834702899,0.743478641457,0.685716710927,0.714130844646,0.67459452917,0.73670383186,0.794282598971,0.798181541135,0.753531980478,0.72853163769,0.711974110032,0.653296598445,0.747202721967,43.6284694204974,1.44793628689542,137.272705078125
00147 - CHAUSSAS - DAUDET,0.817153621233,0.859847415474,0.874520235607,0.850877192982,0.908582659969,0.823840637258,0.655372481649,0.813191053234,0.880115803342,0.909009978478,0.866040578546,0.927625979843,0.868392913945,0.707051780295,0.81758158838,0.888247040365,0.919054580897,0.873390725885,0.939598997494,0.885854529228,0.741483182229,0.825216815624,0.900592197794,0.912222864854,0.889833470395,0.948014132554,0.90189822675,0.759301121657,0.829057480198,0.901091954023,0.924078947368,0.903377335848,0.959009177749,0.916662647455,0.800354396019,0.796878680801,0.885645933014,0.912766856901,0.897401732179,0.916663240132,0.919331983806,0.826051615525,0.737911976473,0.834351503759,0.857042138055,0.856179270702,0.836773752563,0.915723957196,0.816870813397,0.644242015295,0.669819909623,0.70238169608,0.690046488461,0.67408384859,0.906809881847,0.823775229253,0.493913773796,0.468024227235,0.508738191633,0.479870565302,0.508277048554,0.841627848357,0.809300066776,0.352982915404,0.262776677356,0.352065289807,0.324638715433,0.341620289394,0.777400976668,0.781115541379,0.326468694672,0.244080260532,0.307475869605,0.299603414667,0.315925736672,0.733955666193,0.771199261674,0.356439122329,0.243889259013,0.304801953337,0.324727767695,0.296863018473,0.687043245055,0.739282113329,0.412133435779,0.303457132893,0.384244926041,0.374613486842,0.345049279481,0.65288393489,0.700089439284,0.367942583732,0.307854261748,0.362395239692,0.375963272668,0.343843553839,0.646261144665,0.725580618212,0.282641841372,0.246340530814,0.342115269161,0.317911617532,0.298357413141,0.654313252266,0.718733615648,0.292853693868,0.251418810411,0.362220620043,0.34065831782,0.320796892729,0.61553013606,0.695130592329,0.309217406261,0.301690724702,0.412070938215,0.360981156595,0.350629714383,0.605556367771,0.635683596747,0.402184466019,0.407546737836,0.510995732575,0.454835556859,0.425294127824,0.579531430916,0.628421719065,0.528791372762,0.549475363049,0.608933873144,0.573673095995,0.54525646962,0.58155703861,0.653074552649,0.655024561404,0.701490350202,0.684664246824,0.68921901528,0.667216374269,0.613620071685,0.680103476751,0.712917038359,0.771440829043,0.734870592322,0.737943908213,0.701361627391,0.597764820214,0.740500387971,0.763568773234,0.815202574782,0.749001814882,0.785132703554,0.744233918129,0.610567948569,0.752460670455,0.794202611793,0.839307915458,0.795734649123,0.813011113441,0.742164656433,0.623742080897,0.769476619477,0.827004784689,0.85676426983,0.822785087719,0.851411381017,0.780555555556,0.637041229118,0.787598961302,43.6199074846736,1.42896628241949,139.988388061523
00068 - METRO - PALAIS DE JUSTICE,0.272603420843,0.252744016455,0.226706514207,0.264846611722,0.297067039106,0.49396391369,0.415258899676,0.227966101695,0.264309210526,0.215995115995,0.247053649956,0.18567196374,0.404532858274,0.395166052532,0.228522579244,0.252042214912,0.197851089588,0.207792987512,0.150160480859,0.335104657248,0.322027491409,0.238611111111,0.269875478927,0.19237716763,0.190841584158,0.167369242779,0.288868180767,0.313541666667,0.25555952381,0.26288377193,0.178472222222,0.182379832811,0.167786069652,0.25077991453,0.288108794242,0.241544117647,0.230661577608,0.179673637516,0.198493234932,0.138959854015,0.26714093702,0.28708677686,0.317088607595,0.298024193548,0.235772679325,0.267899792316,0.191299019608,0.256013593381,0.323260643821,0.543299261783,0.584474206349,0.485011808367,0.452591226708,0.425214676034,0.255867850099,0.362592592593,0.67984314073,0.767355855856,0.612858527132,0.769967931822,0.604952995959,0.267453703704,0.370392004154,0.772402130109,0.840237554931,0.729119362977,0.840139836824,0.690289264829,0.297674081798,0.358581752484,0.693871829105,0.768559977888,0.656076743197,0.700432098765,0.630438360263,0.309926242236,0.307751716247,0.60427259887,0.65622074883,0.580189616738,0.603810938637,0.603718400941,0.27343389977,0.30834178499,0.569688411079,0.61423056443,0.484601924759,0.534714419476,0.509084507042,0.295195578231,0.294649122807,0.530357142857,0.620896946565,0.50363716591,0.524910841655,0.484004769076,0.34522249424,0.37360958486,0.545003633721,0.513448292131,0.473672629188,0.491491099594,0.399912965186,0.375672833456,0.413822974384,0.494333463263,0.444524749746,0.428987009397,0.501819055464,0.334911384168,0.365692679909,0.473228824576,0.391727875949,0.346565822931,0.331058577854,0.393385521135,0.316575691412,0.395503302877,0.480903772684,0.293966194969,0.278330761317,0.301906574813,0.332215965166,0.29436239408,0.338583038747,0.451332280416,0.197669736995,0.218333908443,0.297412008282,0.2554155591,0.260206559445,0.384252504355,0.381834376086,0.250666580191,0.221268080611,0.2733000858,0.276772559853,0.318496075716,0.522436831876,0.357303328855,0.319735028599,0.340446868403,0.370083678399,0.434805194805,0.416400571132,0.59016,0.378744205647,0.319901960784,0.375960986804,0.333750254375,0.51358974359,0.510345593461,0.586799719888,0.381547619048,0.323711622807,0.347733516484,0.315274186598,0.492920651524,0.57685285611,0.533658253992,0.41089986803,0.286393964563,0.291476552598,0.341166220587,0.437136514442,0.555860914106,0.478685278685,0.351214994007,43.59265,1.44455,147.398010253906
00118 - PLACE DU BUSCA,0.662092062853,0.771782027205,0.816870629371,0.771950619713,0.752649912705,0.697671138631,0.543968197035,0.707544651524,0.801586094208,0.837164092256,0.797606632294,0.821358801823,0.76570855615,0.587713068182,0.72905379257,0.82343937575,0.84637781287,0.824104737315,0.849747745814,0.823390840435,0.630114619377,0.728987949346,0.814473594316,0.848110771154,0.849810848252,0.834209406903,0.866141847073,0.716140891841,0.727736928105,0.825419781883,0.844857685009,0.868292702987,0.840433596119,0.873052464229,0.779926470588,0.731898395722,0.823918149937,0.875178079044,0.85436786655,0.840348540991,0.887506153089,0.806689202527,0.724680115949,0.809768907563,0.856555204035,0.847621434938,0.814445525292,0.883506343714,0.811394487865,0.65619074928,0.720814659197,0.780685819219,0.813775951557,0.772024248571,0.865343727853,0.811723856209,0.4491673682,0.436016390931,0.477414748508,0.542049141721,0.496956255328,0.818708308065,0.823899611928,0.25083697272,0.218316588293,0.244809732404,0.284512398274,0.287210024855,0.707564257375,0.809506975867,0.225961302889,0.204974112426,0.221537373339,0.232975959845,0.237426035503,0.609541871504,0.751807426881,0.239092488847,0.226593565748,0.281625461779,0.270818433756,0.229921690038,0.518022486772,0.645984031664,0.288086956094,0.28034106943,0.337526181644,0.331937434737,0.316362359551,0.493596668525,0.546138527526,0.299241592062,0.278286970383,0.356897442712,0.334983849031,0.347236682284,0.4737051302,0.551563532716,0.205171774592,0.2201698476,0.32421462393,0.288707650782,0.321970009914,0.406466817496,0.532542509191,0.245153684946,0.218638538749,0.340827328082,0.327875363108,0.350507905474,0.327681288032,0.511662954999,0.288232529854,0.337431017183,0.35356455082,0.368324528203,0.4375,0.330505279035,0.487567009562,0.400830094884,0.487464428249,0.416218189403,0.414005912786,0.527746947836,0.335621614813,0.509633630127,0.585239147851,0.647561854134,0.489183354193,0.529170317063,0.632534944671,0.298595946499,0.525548806479,0.692213565588,0.667885672788,0.554127584975,0.580770944742,0.600839158533,0.358323602394,0.476444394552,0.620262342437,0.637040707587,0.598145508203,0.510086992543,0.498502534173,0.336114634533,0.495787377451,0.618163088406,0.65493633429,0.575139940465,0.545181577454,0.48466242167,0.315791723666,0.54605015083,0.645103968105,0.715734138773,0.634806839402,0.582163353146,0.458158263305,0.356998381877,0.577382757227,0.732168186424,0.766296662896,0.701172370089,0.639933292905,0.5621446534,0.400582597256,0.625136165577,43.5881792539208,1.45076452847152,147.922637939453
00128 - PRISON ST MICHEL,0.604572123197,0.633065666218,0.584076178627,0.56052221823,0.634153690031,0.632204282204,0.63548636196,0.651724681968,0.647618064837,0.569097742698,0.576529267834,0.530576888806,0.620384833346,0.613023998399,0.685089156508,0.663016137181,0.675042867302,0.637007817657,0.535508080252,0.61498514505,0.573340465789,0.689777563419,0.686537903699,0.696001483597,0.666417175763,0.521825575642,0.628352850009,0.59554700045,0.698761260277,0.68561552033,0.694242047807,0.664519486724,0.540674669636,0.671944564125,0.675871632393,0.688382596671,0.694572557877,0.712740172699,0.672069931709,0.579188822855,0.732369002909,0.761994879835,0.680537355271,0.668840730284,0.700833058849,0.668075129867,0.596111861867,0.694380288898,0.770072583969,0.655858150945,0.641533305247,0.619488036879,0.62513485101,0.536945111382,0.697820352202,0.736733444143,0.539418479154,0.540505934969,0.547094358887,0.507544356164,0.496887645247,0.668300568615,0.743577075099,0.456037050574,0.397908513939,0.441045269123,0.416183527858,0.437592078665,0.676469757864,0.715869641983,0.40031291745,0.348443675889,0.389667337493,0.360316414664,0.376436042694,0.637673796385,0.688252770344,0.364076575,0.330440831038,0.358881770214,0.321446129039,0.38966119952,0.597252896122,0.638218206914,0.372690182792,0.343919000945,0.337030823668,0.348966985545,0.397167246676,0.532717331915,0.543669102997,0.380825360771,0.346714416577,0.35186751331,0.36265952732,0.38688811578,0.497957253371,0.5682056248,0.33729106701,0.327854448412,0.35541006763,0.334260233976,0.430657315466,0.45078042834,0.60469561944,0.340294437761,0.321907615526,0.318012789813,0.37760486134,0.425814363077,0.431022175831,0.627610177243,0.353337993058,0.345067667454,0.323988017428,0.364378934495,0.414906699282,0.417633744351,0.59210687392,0.37300842596,0.429012297512,0.39810494616,0.466764001031,0.38035659237,0.450277146738,0.624473530746,0.461999898185,0.465603685479,0.463039239366,0.520225729781,0.463146813704,0.52640059245,0.61975509921,0.58904596094,0.509601034446,0.498654940288,0.577360276965,0.528750765676,0.582749523822,0.555647838257,0.638563363606,0.607593103117,0.55337490213,0.600362403708,0.570305721067,0.573858237971,0.621945693272,0.616929465462,0.629512820747,0.570090847009,0.648588656242,0.626414894742,0.623839475742,0.650531948634,0.677233771784,0.653738724352,0.583196875588,0.707184889152,0.652278595855,0.654613597193,0.660681893196,0.680068574448,0.641613578238,0.583677792301,0.698369642104,0.624750828673,0.647245062938,0.646706715185,43.5858956420793,1.44741188161604,148.438735961914
00221 - VAUQUELIN,0.361137588065,0.325562393888,0.265185504745,0.300362241636,0.232225300092,0.348241571671,0.381056236482,0.347923444976,0.322181015743,0.269156651471,0.29454029264,0.244282990084,0.342045993362,0.38061132212,0.354695927097,0.306564337847,0.274046529367,0.287261480394,0.246373999515,0.356950067476,0.37297322253,0.362424183134,0.327643732569,0.269153653364,0.302602120974,0.272280701754,0.340537056928,0.371035087719,0.356667794889,0.321963424293,0.272479391249,0.288440159805,0.258204334365,0.353984432913,0.373816568047,0.371913147889,0.330330237358,0.287222574509,0.272281474612,0.255009909712,0.364719000892,0.374862529458,0.373534688995,0.33579966297,0.286229127034,0.276489682356,0.269094736842,0.360946937015,0.373778195489,0.388613756241,0.357831294727,0.30613652034,0.294168153434,0.283223684211,0.364104822726,0.372271671827,0.448520365084,0.43829457875,0.417954564472,0.376994950689,0.368227824807,0.368090630163,0.37819699852,0.547477087733,0.531957013575,0.544383346426,0.491849960723,0.482863754309,0.378043822001,0.377297721917,0.652253406077,0.641744066047,0.601917584659,0.592150792205,0.596795560329,0.375706829056,0.386149055846,0.670705924764,0.681144442107,0.612164709294,0.595590327169,0.613840522359,0.366495784917,0.380855986119,0.656103292992,0.666038288643,0.621730164965,0.591578947368,0.620738427991,0.375605680869,0.384100460276,0.649875394186,0.645968462573,0.584871084594,0.568134343641,0.588902354571,0.399282296651,0.36438328646,0.68215290901,0.675723055754,0.590909090909,0.588350202429,0.595632502308,0.372580645161,0.36970260223,0.664761975163,0.665982972136,0.609518047994,0.600030132583,0.606675696594,0.388822390424,0.375248173815,0.652561094209,0.605287809688,0.536005150491,0.543220308672,0.564971860162,0.387633419212,0.371414010378,0.534764135571,0.487628161312,0.476898679925,0.424017831464,0.474153204794,0.388843830889,0.358653143275,0.406922922279,0.322917672622,0.365202135774,0.342447026658,0.397860823061,0.381615120275,0.368096491228,0.322511671335,0.26081773225,0.28424077435,0.284925404061,0.365777619725,0.413918128655,0.365704278682,0.32791084045,0.250620372223,0.273308270677,0.263088337584,0.349763983951,0.419886480908,0.365563322368,0.305469959365,0.251428571429,0.268191220409,0.248005664385,0.354420209683,0.410411899314,0.374548062171,0.317413928158,0.255722284434,0.254048582996,0.235669856459,0.365697826656,0.407968716973,0.361751707513,0.337451999096,0.25248843867,0.244488085886,0.228983417448,0.385512167516,0.410819921705,0.363018259936,43.5764189547753,1.40648876885149,146.652267456055
00075 - CHATEAU D EAU,0.250064327485,0.317133067843,0.322136089578,0.37498982499,0.360016511094,0.497014207345,0.597093847183,0.215015929655,0.29351673758,0.264946490856,0.31845912249,0.22368070035,0.444040616246,0.539381666727,0.202845348666,0.270441347271,0.23766097634,0.308163154801,0.104068778504,0.356709331131,0.464022283514,0.190459656085,0.229581558459,0.22908388521,0.24567874231,0.0663689261914,0.245068511735,0.343897631908,0.198497408117,0.220924600314,0.199599723948,0.228282958108,0.0550616050616,0.187739463602,0.235260499734,0.193557758031,0.230164473684,0.172297808012,0.232855761451,0.0640415140415,0.142857142857,0.157626984127,0.231516501692,0.22394439915,0.179236298293,0.239812174113,0.100802987862,0.152371864776,0.143725981621,0.272804779807,0.249798670851,0.209516250945,0.265459371142,0.154334389027,0.162058993638,0.122404224848,0.495873388829,0.487422570654,0.478553526674,0.461249674365,0.305564052717,0.1695078775,0.127737226277,0.720752814053,0.70960454889,0.68823037323,0.702609102609,0.533959899749,0.142971843289,0.172093332647,0.720725541385,0.711527777778,0.644010358121,0.712836438923,0.58269935193,0.195557216021,0.24133800069,0.689970206771,0.701864921738,0.659953670803,0.669352844052,0.587255310287,0.255663400927,0.305247926446,0.605769154774,0.60574419275,0.58996065803,0.556428107305,0.524027820083,0.32387606734,0.291421261487,0.582538432348,0.617482576593,0.605175214378,0.575224951977,0.568496472663,0.387633342149,0.354421726486,0.678506839787,0.717407290682,0.711734364239,0.723400207541,0.663362864526,0.479587070401,0.452620993122,0.693184632225,0.766860866989,0.760758485361,0.740148448043,0.693577533578,0.578370366214,0.503498269483,0.689699707986,0.713114879676,0.724389338731,0.69895391721,0.664061184395,0.62885837475,0.511802944862,0.593863010731,0.597360248447,0.615872401592,0.584665197024,0.556029522142,0.65597798152,0.547598235872,0.525932798234,0.534835641927,0.543031307081,0.537787492996,0.485054867613,0.566153699947,0.53638493102,0.49908013762,0.54577512393,0.587508989866,0.562226863455,0.471013232879,0.555398021075,0.46835532244,0.496510721248,0.599410750216,0.630810376709,0.624819893864,0.521239981141,0.615474339858,0.444504561072,0.470916743335,0.608568075117,0.626469727619,0.653211942323,0.564194390085,0.682687013099,0.390758532133,0.463008043789,0.593654618474,0.549636211741,0.63473319779,0.615992673993,0.720854021847,0.369526847422,0.365424285566,0.419487847222,0.460454458762,0.495493797786,0.565508584386,0.667208545053,0.296621198266,43.5985426071022,1.43659075722051,142.809280395508
00210 - TERRASSE/ CENTRE CO.,0.21372875817,0.296387453168,0.310497696346,0.308803683417,0.3071278826,0.272474747475,0.19856442577,0.217479455017,0.283394353592,0.323848549837,0.308790452753,0.300563236047,0.271750524109,0.20349033084,0.213723714123,0.28767194465,0.327262535184,0.30789649193,0.306628516929,0.269911504425,0.2041768447,0.219124829419,0.283254067584,0.348505226399,0.339468609922,0.311012455297,0.287690179806,0.214556331007,0.219358879198,0.290070765148,0.330278256797,0.358209109091,0.333272135321,0.279520697168,0.224461389494,0.213758293722,0.291161881419,0.330163538949,0.346846145866,0.325243105372,0.307953087777,0.237804120381,0.228318959163,0.288880852888,0.338546214707,0.350828797932,0.32281540067,0.328179989945,0.243032212885,0.202247851195,0.271902768598,0.319938515591,0.318520886616,0.320861178429,0.317567567568,0.244819374778,0.202989440141,0.247452494511,0.293139933569,0.285407192028,0.299510476344,0.326521423384,0.234250354134,0.22035440613,0.268531468531,0.307814720091,0.275436158715,0.27488737859,0.312849079026,0.232434640523,0.228358124859,0.295084474041,0.301015157836,0.279123553321,0.28641362837,0.299645969499,0.241674447557,0.237483882442,0.324083471417,0.290103442952,0.283660130719,0.287705486235,0.289423396477,0.252569524542,0.230380887987,0.330688351149,0.300769275262,0.291418650794,0.273083527196,0.290079943823,0.24090540609,0.243394024276,0.32238771577,0.310428467683,0.295476892822,0.282778968537,0.284862852245,0.226020471082,0.234250659328,0.333967254683,0.297942495384,0.291972589329,0.287308228731,0.280599050172,0.21665181224,0.238501348495,0.340535775714,0.310862521647,0.308437067773,0.285776048422,0.286629442064,0.225443841839,0.256094956922,0.354123667011,0.306375727983,0.307710727969,0.285748792271,0.280156585602,0.209813062754,0.244918792489,0.337334713864,0.312614114472,0.309343434343,0.282389108476,0.262549239673,0.201203742888,0.245621894201,0.312756366915,0.319663792884,0.30004789272,0.278778778779,0.267015404513,0.207754143324,0.251721698781,0.319204509561,0.317885487528,0.305810397554,0.276135741653,0.227937921517,0.210284690799,0.266441201804,0.313764394647,0.300965476094,0.296124031008,0.270178197065,0.208201560194,0.211834277982,0.27420426165,0.315784579414,0.298199046722,0.296810699588,0.273732470334,0.204965253559,0.201847817316,0.271450147124,0.313956971678,0.299687691168,0.299340436327,0.24857881137,0.195432586737,0.201619193631,0.276111498618,0.319281045752,0.298972015991,0.295216741405,0.244037230948,0.194105054302,0.202943539675,43.586074956654,1.4830210409466,184.194061279297
00079 - PLACE LANGE,0.482467010152,0.464155885209,0.521056995723,0.498391812865,0.499437272426,0.472436685237,0.521093089117,0.493008761812,0.46282527881,0.504038359302,0.470090377459,0.44019327278,0.453230399908,0.503357158328,0.487585573718,0.43254481833,0.463724415205,0.451495089926,0.401229626665,0.463554743669,0.510242778664,0.498286652303,0.415518409758,0.473077156559,0.442942635447,0.367430480964,0.446475603768,0.446904863785,0.488655656737,0.416333419333,0.47629036359,0.427154843631,0.346220095694,0.4442431562,0.418295753349,0.465013495277,0.386359013476,0.463777089783,0.395209838321,0.300978637069,0.46026613143,0.414706519385,0.477927043717,0.402636295039,0.43784766795,0.395883940621,0.319821731749,0.459291084855,0.391749530264,0.473373538012,0.396848016552,0.429143788224,0.390056337425,0.306734578381,0.443549349564,0.424765586724,0.481417916773,0.425439334869,0.471990969381,0.411884498962,0.35422118833,0.431939319393,0.42450030549,0.56379735931,0.520963425513,0.611044222757,0.555580981439,0.502359346642,0.43824340726,0.418394471026,0.560563084358,0.541862348178,0.59414381023,0.588843139595,0.509880649579,0.416826813795,0.417118018761,0.564994357238,0.532222558311,0.590395172729,0.597753376246,0.50735778841,0.391341256367,0.436318132643,0.547298696879,0.546157059315,0.566460629154,0.524748690899,0.521400815636,0.383431466795,0.433924157473,0.544492509813,0.563097302328,0.566029830736,0.54705492253,0.532323960586,0.400312310046,0.420279260954,0.522741049779,0.535572485068,0.572781561748,0.561373156074,0.509292929293,0.391495041953,0.439817276075,0.520870539623,0.549536556616,0.580097410881,0.573445809646,0.519348690848,0.380475167025,0.448622513122,0.507593863887,0.513570987255,0.580220474801,0.538451189323,0.475311622583,0.418435544644,0.44938526034,0.483239283022,0.485129937142,0.536471763322,0.536300951383,0.429030394917,0.397921223755,0.443445620479,0.447523711239,0.486742598206,0.494750042,0.479812545061,0.390464862722,0.417751108541,0.443706942926,0.473354231975,0.484651193612,0.455992094395,0.470442828563,0.372196679143,0.425538971808,0.457020382672,0.466822998089,0.520255183413,0.503388919885,0.520446648021,0.39221934662,0.467213553703,0.479612825166,0.445419103314,0.531725146199,0.487986762773,0.531975456318,0.426062181461,0.48566340881,0.489696969697,0.460625169091,0.525135756057,0.484498342354,0.539827391058,0.436299892861,0.519985429342,0.52035665844,0.470803076066,0.524952732709,0.497756199769,0.51404879386,0.411447169961,0.535839018843,0.514462679997,43.6011288056174,1.43413810670809,140.91650390625
